SessionId,Phase,Step,Time,LeftSimilarity,RightSimilarity
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,2.666,1.0000,0.8781
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,2.777,1.0000,0.8490
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,2.888,1.0000,0.8377
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,2.999,1.0000,0.8243
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,3.110,1.0000,0.8254
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,3.221,1.0000,0.8362
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,3.332,1.0000,0.8486
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,3.443,1.0000,0.8159
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,3.555,1.0000,0.8324
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,3.665,1.0000,0.8236
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,3.776,1.0000,0.8234
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,3.888,1.0000,0.8208
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,3.999,1.0000,0.8221
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,4.109,1.0000,0.8206
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,4.221,1.0000,0.8132
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,4.332,1.0000,0.8188
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,4.443,1.0000,0.8236
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,4.554,1.0000,0.8260
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,4.665,1.0000,0.8274
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,4.776,1.0000,0.8276
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,4.888,1.0000,0.8247
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,4.999,1.0000,0.8197
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,5.110,1.0000,0.8186
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,5.221,1.0000,0.8177
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,5.332,1.0000,0.8167
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,5.443,1.0000,0.8161
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,5.554,1.0000,0.8140
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,5.665,1.0000,0.8104
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,5.776,1.0000,0.8134
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,5.887,1.0000,0.8128
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,5.998,1.0000,0.8107
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,6.109,1.0000,0.8134
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,6.220,1.0000,0.8130
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,6.331,1.0000,0.8133
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,6.442,1.0000,0.8142
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,6.554,1.0000,0.8130
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,6.665,1.0000,0.8185
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,6.776,1.0000,0.8208
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,6.887,1.0000,0.8164
0f18367c-1d98-43b4-a8cf-144b1f5aac5d,전부,스트레칭,6.998,1.0000,0.8228
